Path,Name,Sex,Age,Phone,ID_Number,Address,Frontal/Lateral,AP/PA,No Finding,Enlarged Cardiomediastinum,Cardiomegaly,Lung Opacity,Lung Lesion,Edema,Consolidation,Pneumonia,Atelectasis,Pneumothorax,Pleural Effusion,Pleural Other,Fracture,Support Devices
CheXpert-v1.0-small/train/patient01141/study3/view3_lateral.jpg,Shayna,Female,54,15701186043,611026196402279944,重庆市重庆市西峰澳门路w座 583934,Lateral,,,,-1,,,1,,,,,,,,
CheXpert-v1.0-small/train/patient01141/study4/view1_frontal.jpg,Minnie,Female,55,15979141866,150422196404040827,山西省俊县高明张街i座 556776,Frontal,PA,,0,,1,,0,,,,,0,,,
CheXpert-v1.0-small/train/patient01141/study4/view2_lateral.jpg,Rebecca,Female,55,13927701349,530424193711253902,云南省成都市江北崔路P座 963156,Lateral,,,0,,1,,0,,,,,0,,,
CheXpert-v1.0-small/train/patient01141/study16/view1_frontal.jpg,Josephine,Female,57,15963418853,371700194912023370,山西省超县浔阳张家港街P座 805223,Frontal,PA,,,,-1,,1,,1,,,,,,
CheXpert-v1.0-small/train/patient01141/study16/view2_lateral.jpg,Aline,Female,57,13113864660,620902199502136230,北京市昆明县永川鞠路g座 530369,Lateral,,,,,-1,,1,,1,,,,,,
CheXpert-v1.0-small/train/patient01141/study18/view1_frontal.jpg,Joan,Female,58,18506835677,429000199112133893,云南省海燕县翔安宜都街r座 650841,Frontal,AP,,,1,,,-1,,-1,,,,,,
CheXpert-v1.0-small/train/patient01141/study7/view1_frontal.jpg,Raina,Female,56,18705945960,510801199904151452,天津市桂兰县翔安昆明街N座 200771,Frontal,AP,,,-1,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient01141/study10/view1_frontal.jpg,Gladys,Female,56,13788865726,652323193811174336,陕西省坤市金平西安街Y座 488708,Frontal,AP,,,1,,,1,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient01141/study2/view1_frontal.jpg,Flora,Female,52,18250108703,152201196201267262,安徽省沈阳县房山福州街s座 284534,Frontal,AP,,0,,1,,-1,,,,,,,,
CheXpert-v1.0-small/train/patient01141/study14/view1_frontal.jpg,Michele,Female,56,15231268272,210681196205104282,江苏省广州市双滦西安路x座 698452,Frontal,AP,,,,1,,1,,,,0,0,,,1
CheXpert-v1.0-small/train/patient01141/study6/view1_frontal.jpg,Emily,Female,56,14570281367,411602197801106505,天津市玉华市吉区辽阳路j座 612727,Frontal,AP,,,,1,,,,-1,,0,,,,1
CheXpert-v1.0-small/train/patient01141/study5/view1_frontal.jpg,Chelsea,Female,55,13221422983,623000200412111773,山东省北京市白云贵阳街J座 799072,Frontal,AP,,1,,,,1,0,,,,,,,
CheXpert-v1.0-small/train/patient01141/study9/view1_frontal.jpg,Patricia,Female,56,13841552295,370684194504177638,广东省辉市徐汇张路z座 638061,Frontal,AP,,-1,,1,,1,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient01141/study11/view1_frontal.jpg,Kimberly,Female,56,13874410186,440200196605306089,湖南省合山市梁平成都街b座 421325,Frontal,AP,,1,,1,,0,,,,,1,,,1
CheXpert-v1.0-small/train/patient01141/study15/view1_frontal.jpg,Susan,Female,56,13877901856,210201200408102346,台湾省梧州市花溪台北路U座 670486,Frontal,AP,,,1,1,,1,,-1,,,0,,,1
CheXpert-v1.0-small/train/patient01141/study15/view2_lateral.jpg,Rachel,Female,56,18558405048,150101194502143742,西藏自治区北京县花溪上海街O座 947120,Lateral,,,,1,1,,1,,-1,,,0,,,1
CheXpert-v1.0-small/train/patient01141/study12/view1_frontal.jpg,Cheryl,Female,56,13571792804,610921194106034771,贵州省凤英市锡山广州路P座 736019,Frontal,AP,,,1,1,,,-1,,,,,,,1
CheXpert-v1.0-small/train/patient01141/study19/view1_frontal.jpg,Kara,Female,58,18516889591,330281193603010283,江苏省武汉市秀英荆门街z座 863285,Frontal,AP,,,1,1,,1,1,,1,,,,,
CheXpert-v1.0-small/train/patient01141/study17/view1_frontal.jpg,Maria,Female,57,13191934457,511602198805295954,四川省雷县友好何路z座 193807,Frontal,AP,,,-1,,,1,,,,,,,,1
CheXpert-v1.0-small/train/patient01141/study13/view1_frontal.jpg,Kylie,Female,56,13024551076,431227198410103052,重庆市畅市魏都李街j座 442322,Frontal,AP,,,,,,1,,,1,0,,,,1
CheXpert-v1.0-small/train/patient01141/study8/view1_frontal.jpg,Dana,Female,56,18978489632,130928195009073132,台湾省南昌市沙市沈阳路q座 994480,Frontal,AP,,,,1,,1,,,,,1,,,1
CheXpert-v1.0-small/train/patient01142/study1/view1_frontal.jpg,Joseph,Male,59,18872879715,141030198703222416,内蒙古自治区澳门县沈河重庆路I座 602343,Frontal,PA,,0,,,,0,0,,,0,0,,,
CheXpert-v1.0-small/train/patient01142/study1/view2_lateral.jpg,Donald,Male,59,13609830366,220400199605181187,甘肃省柳州县淄川冯街h座 841037,Lateral,,,0,,,,0,0,,,0,0,,,
CheXpert-v1.0-small/train/patient01143/study1/view1_frontal.jpg,Robert,Male,43,13821074821,460204197410117003,福建省玉兰市上街哈尔滨路c座 288069,Frontal,PA,,,,1,,,,,,0,,,,
CheXpert-v1.0-small/train/patient01143/study1/view2_lateral.jpg,Thomas,Male,43,18022471347,321111196408024573,陕西省琴市清河北镇街w座 413505,Lateral,,,,,1,,,,,,0,,,,
CheXpert-v1.0-small/train/patient01144/study1/view1_frontal.jpg,Ena,Female,69,14588789014,522627196003092275,海南省建军县西夏谌街V座 610510,Frontal,AP,,,,,,,,,,,1,,,
CheXpert-v1.0-small/train/patient01145/study4/view1_frontal.jpg,Phyllis,Female,82,18577566612,150721199301292101,江西省勇县丰都何路L座 888461,Frontal,AP,,,,,,,,,,1,1,,,
CheXpert-v1.0-small/train/patient01145/study7/view1_frontal.jpg,Melissa,Female,82,18234637696,500233197410261843,宁夏回族自治区凯县沈北新银川路a座 535233,Frontal,AP,,,,,,1,,,1,,1,,,1
CheXpert-v1.0-small/train/patient01145/study1/view1_frontal.jpg,Melinda,Female,82,13521900108,310115196205284896,浙江省桂芳市新城毛街i座 126019,Frontal,AP,,,,,1,1,,,,,1,,,
CheXpert-v1.0-small/train/patient01145/study1/view2_lateral.jpg,Jenny,Female,82,15557028356,640181194903020573,内蒙古自治区兴城县和平成都街g座 591457,Lateral,,,,,,1,1,,,,,1,,,
CheXpert-v1.0-small/train/patient01145/study3/view1_frontal.jpg,Lorna,Female,82,14742381548,350802197402058044,辽宁省淮安县江北温街h座 870520,Frontal,AP,,,,1,,1,,,1,,1,,,0
CheXpert-v1.0-small/train/patient01145/study2/view1_frontal.jpg,Alane,Female,82,15963487822,51080019860510134X,澳门特别行政区汕尾市闵行李路V座 277541,Frontal,AP,,,,,,1,-1,,1,,1,,,0
CheXpert-v1.0-small/train/patient01145/study8/view1_frontal.jpg,Kimberly,Female,82,15945788630,610424196711301576,江苏省英县双滦曾街m座 580820,Frontal,AP,,,,,,1,,,1,1,1,,,0
CheXpert-v1.0-small/train/patient01145/study5/view1_frontal.jpg,Jacque,Female,82,13841861095,620702198503204236,河南省西宁市大兴西安路O座 933102,Frontal,AP,,,1,1,,,1,,,0,,,,1
CheXpert-v1.0-small/train/patient01145/study6/view1_frontal.jpg,Reba,Female,82,13032431926,500230200502015071,宁夏回族自治区乌鲁木齐县六枝特辛集路h座 552320,Frontal,AP,,,,1,,1,-1,,-1,1,1,,,1
CheXpert-v1.0-small/train/patient01146/study2/view1_frontal.jpg,Kimberlee,Female,20,15989021020,532932196708078464,甘肃省六安市东丽江街I座 435421,Frontal,PA,,,,0,,0,,,,,1,,,0
CheXpert-v1.0-small/train/patient01146/study2/view2_lateral.jpg,Angelica,Female,20,13165795759,341021197210020433,河南省杰县清城重庆街d座 574470,Lateral,,,,,0,,0,,,,,1,,,0
CheXpert-v1.0-small/train/patient01146/study1/view1_frontal.jpg,Allison,Female,20,13406529591,12011219950924549X,海南省张家港市西峰贾路T座 820700,Frontal,AP,,,,,,,,,1,0,1,,,
CheXpert-v1.0-small/train/patient01147/study1/view1_frontal.jpg,Cari,Female,43,14504312834,654221199208149778,内蒙古自治区丹丹市南湖张街v座 146642,Frontal,PA,,1,,1,,,,-1,,,0,,,
CheXpert-v1.0-small/train/patient01147/study1/view2_lateral.jpg,Michele,Female,43,15984372933,43130019811121046X,安徽省丽娟县涪城甘路Z座 915214,Lateral,,,1,,1,,,,-1,,,0,,,
CheXpert-v1.0-small/train/patient01147/study2/view1_frontal.jpg,Susan,Female,43,15534092323,371622194704130908,广东省齐齐哈尔市锡山廖街q座 196673,Frontal,AP,,,,1,,0,,,,,,,,1
CheXpert-v1.0-small/train/patient01148/study4/view1_frontal.jpg,Aida,Female,39,13509418318,420525200602120990,贵州省杭州县沈北新赵路p座 470572,Frontal,AP,,,,-1,1,1,,,,,,,,
CheXpert-v1.0-small/train/patient01148/study7/view1_frontal.jpg,Anne,Female,41,13672022871,652827200706199211,辽宁省志强县永川邯郸街t座 714359,Frontal,PA,,,0,1,,0,,,,,,,,
CheXpert-v1.0-small/train/patient01148/study7/view2_lateral.jpg,Charlotte,Female,41,13751029964,211421194202061517,福建省关岭县西峰荆门街U座 866923,Lateral,,,,0,1,,0,,,,,,,,
CheXpert-v1.0-small/train/patient01148/study3/view1_frontal.jpg,Rebecca,Female,37,13807205900,211303199509094713,甘肃省合肥市吉区王路h座 384667,Frontal,AP,,,,1,,,,,,,1,,,1
CheXpert-v1.0-small/train/patient01148/study8/view1_frontal.jpg,Barbara,Female,43,18536455650,330727199609249291,四川省桂兰市东城哈尔滨路r座 716592,Frontal,AP,,,,1,,1,-1,,-1,,,,,
CheXpert-v1.0-small/train/patient01148/study1/view1_frontal.jpg,Lola,Female,37,15331686882,21052119830429244X,广东省帅市龙潭刘路t座 498194,Frontal,AP,,,,1,,1,,,,,1,,,
CheXpert-v1.0-small/train/patient01148/study5/view1_frontal.jpg,Guadalupe,Female,39,13000559760,41032719921031087X,吉林省璐县崇文台北路l座 841106,Frontal,AP,,1,,,,,0,,0,,,,,1
CheXpert-v1.0-small/train/patient01148/study2/view1_frontal.jpg,Naomi,Female,37,13499139462,411328194501089276,香港特别行政区想市高港李街Q座 662628,Frontal,AP,,,,,,,,,,,1,,,
CheXpert-v1.0-small/train/patient01148/study6/view1_frontal.jpg,Robin,Female,41,18050596839,360721198510283791,台湾省龙市白云吴街x座 900669,Frontal,AP,,,1,1,,,-1,,-1,0,,,,1
CheXpert-v1.0-small/train/patient01149/study1/view1_frontal.jpg,Jorge,Male,49,18127664566,130427195702100297,山西省玉兰县翔安王街P座 626791,Frontal,AP,,1,,,,-1,,,,,,,,
CheXpert-v1.0-small/train/patient01150/study2/view1_frontal.jpg,Robert,Male,67,18257335227,42098419940723311X,澳门特别行政区辛集市普陀天津街P座 145855,Frontal,PA,,,,,,,,,,0,1,,,
CheXpert-v1.0-small/train/patient01150/study2/view2_lateral.jpg,Billy,Male,67,13090760631,510183194312033819,黑龙江省广州市朝阳关岭路m座 510555,Lateral,,,,,,,,,,,0,1,,,
CheXpert-v1.0-small/train/patient01150/study1/view1_frontal.jpg,James,Male,67,18214916011,621027200109185137,湖南省天津市上街刘街D座 323436,Frontal,AP,,,1,1,,,,,,0,1,,,1
CheXpert-v1.0-small/train/patient01151/study4/view1_frontal.jpg,Emma,Female,57,15949442775,130431197407244785,湖南省秀华县平山鲁路Z座 807339,Frontal,PA,,,,,1,,,,,,1,,,1
CheXpert-v1.0-small/train/patient01151/study4/view2_lateral.jpg,Sharon,Female,57,15354827810,44011519561226861X,四川省重庆市丰都海门街d座 410829,Lateral,,,,,,1,,,,,,1,,,1
CheXpert-v1.0-small/train/patient01151/study2/view1_frontal.jpg,Meredith,Female,55,13767038831,130824197412228366,吉林省波市永川天津街S座 466283,Frontal,AP,,,,1,,0,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient01151/study1/view1_frontal.jpg,Ada,Female,55,14562313851,451228195006233193,陕西省凤兰县丰都广州街M座 441596,Frontal,AP,,,,1,,,-1,,-1,,,,,1
CheXpert-v1.0-small/train/patient01151/study3/view1_frontal.jpg,Mildred,Female,55,13009415480,150426196505046684,山东省坤县朝阳李街w座 798590,Frontal,AP,,,,,,,,,,0,,,,
CheXpert-v1.0-small/train/patient01152/study1/view1_frontal.jpg,Selena,Female,82,13422861354,130922197605161631,广东省辉县城东福州路B座 124016,Frontal,AP,,,1,1,,1,,-1,,,,,,1
CheXpert-v1.0-small/train/patient01152/study3/view1_frontal.jpg,Nancy,Female,82,13458016950,150400199111305612,辽宁省武汉县沈河苏街A座 102275,Frontal,AP,,,,-1,,,-1,,-1,,-1,,,
CheXpert-v1.0-small/train/patient01152/study3/view2_lateral.jpg,Anna,Female,82,15279297403,62052519570112566X,新疆维吾尔自治区石家庄县滨城兴安盟路f座 284539,Lateral,,,,,-1,,,-1,,-1,,-1,,,
CheXpert-v1.0-small/train/patient01152/study2/view1_frontal.jpg,Dorothy,Female,82,18735071115,130803198807205989,湖南省上海市淄川武汉路U座 744548,Frontal,AP,,1,,1,,,,,,0,,,,1
CheXpert-v1.0-small/train/patient01153/study1/view1_frontal.jpg,Ryan,Male,25,13293046837,130705197309025056,广西壮族自治区敏市永川上海路h座 357882,Frontal,PA,1,0,,,,0,0,,,,0,,,
CheXpert-v1.0-small/train/patient01153/study1/view2_lateral.jpg,Richard,Male,25,18672001640,150821200605265672,西藏自治区凯市大兴南宁街O座 610454,Lateral,,1,0,,,,0,0,,,,0,,,
CheXpert-v1.0-small/train/patient01154/study1/view1_frontal.jpg,Paul,Male,65,15382082542,130601199504101200,广西壮族自治区淮安市高明黄街c座 748747,Frontal,AP,,,,,1,,,,,,,,1,
CheXpert-v1.0-small/train/patient01154/study2/view1_frontal.jpg,Willie,Male,69,13833010157,140922194008028996,新疆维吾尔自治区宁市西夏张街f座 368560,Frontal,AP,,,-1,1,1,,0,,,,,,,
CheXpert-v1.0-small/train/patient01155/study2/view1_frontal.jpg,Ryan,Male,57,15802447514,610204194109038562,湖南省通辽县大东张路i座 154820,Frontal,PA,,,1,1,,0,,,-1,,1,1,,
CheXpert-v1.0-small/train/patient01155/study2/view2_lateral.jpg,Clifford,Male,57,18040714896,230501199107046613,江西省建华县永川周路A座 252150,Lateral,,,,1,1,,0,,,-1,,1,1,,
CheXpert-v1.0-small/train/patient01155/study1/view1_frontal.jpg,Isaac,Male,57,15360013934,430821198407027988,吉林省雪县合川谷街X座 289116,Frontal,PA,,1,-1,1,,,,,1,,1,1,,
CheXpert-v1.0-small/train/patient01155/study1/view2_lateral.jpg,Larry,Male,57,14789070057,230400194607233998,广西壮族自治区桂花市大兴董街W座 185993,Lateral,,,1,-1,1,,,,,1,,1,1,,
CheXpert-v1.0-small/train/patient01155/study4/view1_frontal.jpg,Dennis,Male,58,13729366788,371623194507260451,西藏自治区燕市上街张路o座 623893,Frontal,PA,,,1,,,0,0,,,,0,,,
CheXpert-v1.0-small/train/patient01155/study4/view2_lateral.jpg,Derek,Male,58,13148666441,65400019540319088X,西藏自治区勇市清城白街w座 771261,Lateral,,,,1,,,0,0,,,,0,,,
CheXpert-v1.0-small/train/patient01155/study8/view1_frontal.jpg,John,Male,58,18737308035,540125199804053546,山西省秀兰市和平澳门街G座 393307,Frontal,PA,,,1,1,,1,1,,-1,,1,,,
CheXpert-v1.0-small/train/patient01155/study8/view2_lateral.jpg,Carl,Male,58,13968944940,51332419420406681X,黑龙江省坤县华龙嘉禾街X座 473300,Lateral,,,,1,1,,1,1,,-1,,1,,,
CheXpert-v1.0-small/train/patient01155/study5/view1_frontal.jpg,Kenneth,Male,58,18766473561,350505194404241108,海南省银川县南长南昌街K座 801137,Frontal,AP,,-1,,,,,1,-1,-1,,1,,,1
CheXpert-v1.0-small/train/patient01155/study3/view1_frontal.jpg,Jacob,Male,57,15346272304,140226198302213901,天津市嘉禾县孝南黄街G座 684231,Frontal,AP,,,1,1,,,-1,,-1,,1,,,
CheXpert-v1.0-small/train/patient01155/study9/view1_frontal.jpg,David,Male,61,18843828691,53030119500720716X,广东省邯郸市江北永安街x座 418154,Frontal,AP,,,,,,1,,,,,,,,
CheXpert-v1.0-small/train/patient01155/study6/view1_frontal.jpg,George,Male,58,13660426547,321301197207257357,山西省淮安市长寿王街N座 637496,Frontal,AP,,-1,,,,,1,,,0,1,,,1
CheXpert-v1.0-small/train/patient01155/study7/view1_frontal.jpg,George,Male,58,14533003332,422825195710077277,贵州省丽丽县六枝特陈街H座 447392,Frontal,AP,,,1,,,1,0,,,0,0,,,
CheXpert-v1.0-small/train/patient01156/study1/view1_frontal.jpg,Mary,Female,58,13746672409,321323199509270722,河南省大冶市白云孙街m座 226450,Frontal,PA,,,-1,,,,0,,,,0,,,1
CheXpert-v1.0-small/train/patient01156/study1/view2_lateral.jpg,Nancy,Female,58,13785941567,33020119800514475X,四川省桂芝县徐汇辽阳路p座 119911,Lateral,,,,-1,,,,0,,,,0,,,1
CheXpert-v1.0-small/train/patient01157/study1/view1_frontal.jpg,Thelma,Female,62,14582127832,140723199311297310,湖北省峰市合川何路T座 861250,Frontal,AP,,,,0,,-1,0,,,,0,,,1
CheXpert-v1.0-small/train/patient01158/study1/view1_frontal.jpg,Darren,Male,56,15782922306,320923196901142678,四川省邯郸市涪城福州街F座 449977,Frontal,PA,1,0,0,,,,,,,0,,,,
CheXpert-v1.0-small/train/patient01158/study1/view2_lateral.jpg,Chad,Male,56,15862085745,510106198405311852,山西省六盘水县江北福州街K座 232881,Lateral,,1,0,0,,,,,,,0,,,,
CheXpert-v1.0-small/train/patient01159/study1/view1_frontal.jpg,Lucille,Female,67,15590285204,520423196512118041,湖南省东莞市孝南太原路S座 205432,Frontal,PA,,0,,1,,,,,,,0,,,
CheXpert-v1.0-small/train/patient01159/study1/view2_lateral.jpg,Mary,Female,67,13429006218,621024195508114309,安徽省玉华市清浦柳州街z座 178820,Lateral,,,0,,1,,,,,,,0,,,
CheXpert-v1.0-small/train/patient01160/study1/view1_frontal.jpg,King,Male,58,18211412547,632725197004093942,北京市杰市吉区海口街W座 848664,Frontal,AP,,,-1,,,0,0,,,0,0,,,
CheXpert-v1.0-small/train/patient01160/study1/view2_lateral.jpg,George,Male,58,15860793128,360281194707014799,辽宁省阜新县沙市崔街H座 531222,Lateral,,,,-1,,,0,0,,,0,0,,,
CheXpert-v1.0-small/train/patient01161/study13/view1_frontal.jpg,Chester,Male,81,18733248359,621122200610296977,重庆市辉市锡山孔路r座 862641,Frontal,PA,,-1,,1,,,,,,0,,,,1
CheXpert-v1.0-small/train/patient01161/study13/view2_lateral.jpg,Steve,Male,81,15373962596,130924194206128104,海南省合山县吉区梧州路Y座 864891,Lateral,,,-1,,1,,,,,,0,,,,1
CheXpert-v1.0-small/train/patient01161/study12/view1_frontal.jpg,Danny,Male,81,13272240434,231200198712313058,陕西省沈阳县海港黄街A座 295243,Frontal,PA,,-1,,1,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient01161/study1/view1_frontal.jpg,Jonathan,Male,81,13310705181,623023198311096150,上海市秀梅市龙潭陈街f座 328747,Frontal,AP,,,,,,-1,,,,1,,,,
CheXpert-v1.0-small/train/patient01161/study7/view1_frontal.jpg,Eric,Male,81,15813976890,150700200209115608,新疆维吾尔自治区乌鲁木齐县海港张街M座 178580,Frontal,AP,,0,0,,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient01161/study3/view1_frontal.jpg,Adam,Male,81,15236245331,110000195002178792,黑龙江省佛山县永川刘路k座 787383,Frontal,AP,,,,,,,,,,0,,,,1
CheXpert-v1.0-small/train/patient01161/study4/view1_frontal.jpg,Willard,Male,81,18953069214,360981194407309913,湖南省秀珍县安次严街T座 477447,Frontal,AP,,0,0,1,,,,-1,,0,,1,,1
CheXpert-v1.0-small/train/patient01161/study10/view1_frontal.jpg,Joseph,Male,81,13800213487,360724197208157019,辽宁省辛集县海陵孙路Z座 174403,Frontal,AP,,,,1,,,-1,,,0,-1,-1,,1
CheXpert-v1.0-small/train/patient01161/study8/view1_frontal.jpg,Michael,Male,81,15121130446,360403198604298987,西藏自治区秀荣县孝南贵阳路a座 735810,Frontal,AP,,,,1,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient01161/study11/view1_frontal.jpg,Glenn,Male,81,15123949048,360724195706267086,广东省亮市普陀孙街A座 725695,Frontal,AP,,,,1,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient01161/study6/view1_frontal.jpg,Michael,Male,81,15777934851,341322196612276261,江苏省小红县孝南赵街U座 165942,Frontal,AP,,,,1,,,0,,1,-1,1,,,
CheXpert-v1.0-small/train/patient01161/study5/view1_frontal.jpg,Marcus,Male,81,13137262813,654301198311068015,青海省大冶县涪城阎路p座 801589,Frontal,AP,,,,1,-1,,,,,0,,,,0
CheXpert-v1.0-small/train/patient01161/study9/view1_frontal.jpg,Arthur,Male,81,13206293932,410381197101034772,宁夏回族自治区丹县安次许街K座 425451,Frontal,AP,,,,1,,,,,,1,,,,1
CheXpert-v1.0-small/train/patient01161/study2/view1_frontal.jpg,Vincent,Male,81,15121785407,220600199805266709,澳门特别行政区雪市徐汇上海街X座 687625,Frontal,AP,,,,,,,,,1,1,,,,
CheXpert-v1.0-small/train/patient01162/study1/view1_frontal.jpg,Chelsea,Female,61,13739908386,130303194510017818,安徽省婷县海港福州路A座 106283,Frontal,PA,,,0,1,,0,-1,,,0,0,,,
CheXpert-v1.0-small/train/patient01162/study1/view2_lateral.jpg,Amy,Female,61,18261988501,542127194408256423,上海市北京县黄浦济南街z座 654460,Lateral,,,,0,1,,0,-1,,,0,0,,,
CheXpert-v1.0-small/train/patient01163/study1/view1_frontal.jpg,Kenneth,Male,62,13550413728,53260019650510256X,山东省郑州县怀柔哈尔滨街s座 883870,Frontal,AP,,0,,,1,0,0,,,1,1,,,
CheXpert-v1.0-small/train/patient01164/study1/view1_frontal.jpg,Lauren,Female,51,14519996001,632323198809273545,内蒙古自治区建国市山亭魏路E座 502916,Frontal,AP,,,,1,,,-1,,-1,0,1,,,
CheXpert-v1.0-small/train/patient01165/study4/view1_frontal.jpg,Alexander,Male,84,14541847297,350721195012291814,辽宁省建军市西夏袁路Y座 351579,Frontal,PA,,,,,,1,0,1,,,,,,
CheXpert-v1.0-small/train/patient01165/study4/view2_lateral.jpg,Steven,Male,84,15966846045,510725194904245902,浙江省凤英市沙湾天津路C座 659315,Lateral,,,,,,,1,0,1,,,,,,
